country,points,price,log_price
Germany,85,14,2.6390573296152584
US,85,17,2.833213344056216
US,85,20,2.995732273553991
France,85,12,2.4849066497880004
US,85,35,3.5553480614894135
US,85,29,3.367295829986474
US,85,11,2.3978952727983707
US,85,30,3.4011973816621555
France,85,35,3.5553480614894135
US,85,24,3.1780538303479458
Chile,85,18,2.8903717578961645
Chile,85,12,2.4849066497880004
Chile,85,12,2.4849066497880004
US,85,15,2.70805020110221
France,85,12,2.4849066497880004
France,87,18,2.8903717578961645
US,87,26,3.258096538021482
Italy,87,65,4.174387269895637
France,87,14,2.6390573296152584
Italy,87,60,4.0943445622221
Spain,87,23,3.1354942159291497
Spain,87,17,2.833213344056216
France,87,26,3.258096538021482
Austria,87,14,2.6390573296152584
Austria,87,15,2.70805020110221
France,86,11,2.3978952727983707
Italy,86,13,2.5649493574615367
US,86,16,2.772588722239781
France,86,14,2.6390573296152584
France,86,30,3.4011973816621555
France,86,15,2.70805020110221
Spain,86,17,2.833213344056216
US,86,60,4.0943445622221
France,86,14,2.6390573296152584
France,86,18,2.8903717578961645
US,86,17,2.833213344056216
US,86,18,2.8903717578961645
US,86,18,2.8903717578961645
Spain,86,14,2.6390573296152584
US,86,18,2.8903717578961645
US,86,15,2.70805020110221
US,86,19,2.9444389791664403
US,86,14,2.6390573296152584
Italy,86,115,4.74493212836325
US,84,26,3.258096538021482
US,84,35,3.5553480614894135
US,84,13,2.5649493574615367
Italy,84,11,2.3978952727983707
Italy,84,9,2.1972245773362196
Australia,84,12,2.4849066497880004
Chile,84,10,2.302585092994046
US,84,8,2.0794415416798357
France,84,33,3.4965075614664802
US,84,14,2.6390573296152584
US,84,41,3.713572066704308
Chile,84,9,2.1972245773362196
US,84,23,3.1354942159291497
US,84,28,3.332204510175204
US,84,14,2.6390573296152584
Italy,84,12,2.4849066497880004
Italy,84,10,2.302585092994046
US,84,13,2.5649493574615367
Chile,83,12,2.4849066497880004
US,83,15,2.70805020110221
US,83,35,3.5553480614894135
US,83,20,2.995732273553991
Spain,94,80,4.382026634673881
Spain,94,165,5.10594547390058
US,94,65,4.174387269895637
US,94,60,4.0943445622221
US,94,20,2.995732273553991
US,94,85,4.442651256490317
US,94,90,4.499809670330265
US,94,100,4.605170185988092
US,94,50,3.912023005428146
US,94,150,5.0106352940962555
Portugal,94,75,4.31748811353631
US,94,125,4.8283137373023015
France,94,230,5.438079308923196
US,94,20,2.995732273553991
US,94,70,4.248495242049359
Italy,93,30,3.4011973816621555
US,89,30,3.4011973816621555
Italy,89,40,3.6888794541139363
Italy,89,15,2.70805020110221
Italy,89,54,3.9889840465642745
Italy,89,17,2.833213344056216
US,89,40,3.6888794541139363
Italy,89,38,3.6375861597263857
US,89,26,3.258096538021482
US,89,30,3.4011973816621555
US,89,45,3.8066624897703196
Italy,89,54,3.9889840465642745
France,89,16,2.772588722239781
Italy,89,30,3.4011973816621555
Italy,89,22,3.091042453358316
US,89,30,3.4011973816621555
France,89,18,2.8903717578961645
US,89,30,3.4011973816621555
US,89,30,3.4011973816621555
US,89,150,5.0106352940962555
US,89,55,4.007333185232471
Italy,89,50,3.912023005428146
Italy,89,32,3.4657359027997265
Argentina,89,21,3.044522437723423
Spain,89,15,2.70805020110221
US,89,65,4.174387269895637
France,89,28,3.332204510175204
France,89,25,3.2188758248682006
US,89,60,4.0943445622221
Austria,91,25,3.2188758248682006
US,90,37,3.6109179126442243
US,90,60,4.0943445622221
France,90,25,3.2188758248682006
US,90,105,4.653960350157523
France,90,34,3.5263605246161616
US,90,80,4.382026634673881
US,90,41,3.713572066704308
US,90,24,3.1780538303479458
US,90,56,4.02535169073515
US,90,15,2.70805020110221
Argentina,90,108,4.68213122712422
France,90,20,2.995732273553991
France,90,32,3.4657359027997265
US,90,15,2.70805020110221
Italy,90,50,3.912023005428146
US,90,37,3.6109179126442243
US,90,35,3.5553480614894135
Austria,91,17,2.833213344056216
US,91,75,4.31748811353631
US,91,60,4.0943445622221
US,91,22,3.091042453358316
Austria,91,20,2.995732273553991
France,91,23,3.1354942159291497
Italy,91,25,3.2188758248682006
US,91,35,3.5553480614894135
US,91,50,3.912023005428146
Austria,91,22,3.091042453358316
Spain,91,38,3.6375861597263857
Italy,91,35,3.5553480614894135
France,91,60,4.0943445622221
France,91,24,3.1780538303479458
France,91,19,2.9444389791664403
Italy,91,35,3.5553480614894135
France,91,24,3.1780538303479458
France,91,20,2.995732273553991
France,91,17,2.833213344056216
US,91,40,3.6888794541139363
Austria,91,28,3.332204510175204
Austria,91,23,3.1354942159291497
US,91,30,3.4011973816621555
US,91,32,3.4657359027997265
Austria,91,14,2.6390573296152584
Argentina,91,45,3.8066624897703196
Italy,91,45,3.8066624897703196
US,91,65,4.174387269895637
US,94,70,4.248495242049359
US,94,75,4.31748811353631
US,94,80,4.382026634673881
France,94,79,4.3694478524670215
US,94,78,4.356708826689592
US,94,52,3.9512437185814275
US,94,30,3.4011973816621555
Italy,94,34,3.5263605246161616
US,94,39,3.6635616461296463
US,94,45,3.8066624897703196
France,94,20,2.995732273553991
Italy,94,69,4.23410650459726
US,94,59,4.07753744390572
US,94,48,3.871201010907891
US,94,110,4.700480365792417
US,94,60,4.0943445622221
Italy,94,35,3.5553480614894135
US,94,60,4.0943445622221
Spain,94,43,3.7612001156935624
US,93,45,3.8066624897703196
France,93,103,4.634728988229636
US,93,40,3.6888794541139363
France,93,90,4.499809670330265
France,93,80,4.382026634673881
France,93,50,3.912023005428146
Spain,93,40,3.6888794541139363
US,93,42,3.7376696182833684
France,85,15,2.70805020110221
Australia,85,21,3.044522437723423
US,85,27,3.295836866004329
Spain,85,15,2.70805020110221
Spain,85,16,2.772588722239781
US,85,22,3.091042453358316
France,85,20,2.995732273553991
Australia,85,17,2.833213344056216
Spain,85,13,2.5649493574615367
US,85,20,2.995732273553991
US,85,50,3.912023005428146
Spain,85,11,2.3978952727983707
US,85,18,2.8903717578961645
Australia,85,14,2.6390573296152584
US,85,6,1.791759469228055
France,85,12,2.4849066497880004
France,85,12,2.4849066497880004
US,85,15,2.70805020110221
US,85,48,3.871201010907891
France,85,22,3.091042453358316
US,90,20,2.995732273553991
US,90,35,3.5553480614894135
Portugal,90,18,2.8903717578961645
US,90,20,2.995732273553991
Australia,90,62,4.127134385045092
US,90,48,3.871201010907891
Australia,90,36,3.58351893845611
Australia,90,30,3.4011973816621555
US,90,32,3.4657359027997265
US,90,23,3.1354942159291497
US,90,58,4.060443010546419
US,90,35,3.5553480614894135
US,90,24,3.1780538303479458
US,90,79,4.3694478524670215
Portugal,90,39,3.6635616461296463
Italy,90,86,4.454347296253507
US,90,30,3.4011973816621555
Portugal,90,25,3.2188758248682006
US,90,36,3.58351893845611
France,90,32,3.4657359027997265
France,90,15,2.70805020110221
France,90,15,2.70805020110221
France,90,18,2.8903717578961645
France,90,12,2.4849066497880004
France,90,13,2.5649493574615367
France,90,23,3.1354942159291497
France,90,27,3.295836866004329
France,90,29,3.367295829986474
US,84,35,3.5553480614894135
US,84,34,3.5263605246161616
Argentina,84,11,2.3978952727983707
US,84,29,3.367295829986474
France,84,12,2.4849066497880004
France,84,12,2.4849066497880004
France,84,12,2.4849066497880004
US,84,12,2.4849066497880004
Portugal,84,12,2.4849066497880004
Argentina,84,11,2.3978952727983707
Portugal,84,12,2.4849066497880004
Portugal,84,13,2.5649493574615367
US,84,27,3.295836866004329
Argentina,84,17,2.833213344056216
Portugal,84,13,2.5649493574615367
Portugal,84,10,2.302585092994046
Portugal,84,10,2.302585092994046
US,84,14,2.6390573296152584
Argentina,84,17,2.833213344056216
Argentina,84,12,2.4849066497880004
Portugal,83,7,1.9459101490553132
US,83,38,3.6375861597263857
Argentina,83,12,2.4849066497880004
Spain,83,8,2.0794415416798357
US,83,34,3.5263605246161616
US,83,23,3.1354942159291497
US,83,4,1.3862943611198906
US,94,85,4.442651256490317
Italy,94,116,4.7535901911063645
Italy,94,110,4.700480365792417
US,94,75,4.31748811353631
US,94,50,3.912023005428146
Italy,94,106,4.663439094112067
US,94,75,4.31748811353631
Italy,94,92,4.5217885770490405
Italy,93,59,4.07753744390572
France,93,135,4.90527477843843
Italy,93,85,4.442651256490317
US,93,85,4.442651256490317
Italy,93,80,4.382026634673881
Italy,93,130,4.867534450455582
US,93,43,3.7612001156935624
US,87,20,2.995732273553991
Chile,87,18,2.8903717578961645
US,87,15,2.70805020110221
US,87,15,2.70805020110221
US,87,30,3.4011973816621555
US,87,35,3.5553480614894135
US,87,18,2.8903717578961645
US,87,10,2.302585092994046
US,87,20,2.995732273553991
US,87,70,4.248495242049359
France,87,30,3.4011973816621555
Italy,87,10,2.302585092994046
US,87,19,2.9444389791664403
Chile,87,15,2.70805020110221
US,87,20,2.995732273553991
Italy,87,10,2.302585092994046
Austria,87,24,3.1780538303479458
Italy,87,13,2.5649493574615367
US,87,14,2.6390573296152584
Chile,87,11,2.3978952727983707
US,87,13,2.5649493574615367
France,87,25,3.2188758248682006
France,87,20,2.995732273553991
France,87,25,3.2188758248682006
France,87,30,3.4011973816621555
US,87,35,3.5553480614894135
France,87,51,3.9318256327243257
Spain,87,8,2.0794415416798357
US,87,20,2.995732273553991
US,87,75,4.31748811353631
Italy,87,65,4.174387269895637
US,87,18,2.8903717578961645
France,87,16,2.772588722239781
US,87,15,2.70805020110221
US,87,15,2.70805020110221
Spain,87,14,2.6390573296152584
US,87,30,3.4011973816621555
US,87,50,3.912023005428146
US,87,50,3.912023005428146
Spain,87,8,2.0794415416798357
US,87,25,3.2188758248682006
Australia,87,12,2.4849066497880004
Italy,87,23,3.1354942159291497
US,87,45,3.8066624897703196
US,87,14,2.6390573296152584
US,87,18,2.8903717578961645
US,87,35,3.5553480614894135
US,87,19,2.9444389791664403
Italy,87,55,4.007333185232471
France,87,17,2.833213344056216
US,87,45,3.8066624897703196
Italy,86,13,2.5649493574615367
US,86,24,3.1780538303479458
Portugal,86,16,2.772588722239781
France,86,20,2.995732273553991
Portugal,86,12,2.4849066497880004
US,86,50,3.912023005428146
France,86,37,3.6109179126442243
Spain,86,140,4.941642422609304
US,86,36,3.58351893845611
US,86,28,3.332204510175204
France,86,19,2.9444389791664403
US,86,20,2.995732273553991
US,86,22,3.091042453358316
US,86,38,3.6375861597263857
Australia,86,67,4.204692619390966
US,86,26,3.258096538021482
US,86,38,3.6375861597263857
France,86,18,2.8903717578961645
US,86,23,3.1354942159291497
US,86,30,3.4011973816621555
US,86,21,3.044522437723423
US,86,35,3.5553480614894135
US,86,29,3.367295829986474
US,86,29,3.367295829986474
US,86,29,3.367295829986474
US,86,26,3.258096538021482
US,88,32,3.4657359027997265
Italy,88,18,2.8903717578961645
US,88,22,3.091042453358316
Spain,88,45,3.8066624897703196
US,88,41,3.713572066704308
Italy,88,24,3.1780538303479458
US,88,17,2.833213344056216
Italy,88,15,2.70805020110221
Italy,88,40,3.6888794541139363
Italy,88,19,2.9444389791664403
US,88,20,2.995732273553991
US,88,21,3.044522437723423
France,88,30,3.4011973816621555
US,88,25,3.2188758248682006
US,88,40,3.6888794541139363
US,88,28,3.332204510175204
US,88,17,2.833213344056216
US,88,17,2.833213344056216
US,88,26,3.258096538021482
Spain,88,14,2.6390573296152584
France,88,45,3.8066624897703196
Italy,88,18,2.8903717578961645
US,88,12,2.4849066497880004
France,88,148,4.997212273764115
France,85,10,2.302585092994046
France,85,22,3.091042453358316
US,85,32,3.4657359027997265
France,85,16,2.772588722239781
France,85,10,2.302585092994046
France,85,22,3.091042453358316
France,85,13,2.5649493574615367
US,85,26,3.258096538021482
France,85,25,3.2188758248682006
US,85,20,2.995732273553991
US,85,16,2.772588722239781
Austria,85,21,3.044522437723423
US,85,15,2.70805020110221
Italy,85,36,3.58351893845611
Chile,85,15,2.70805020110221
France,85,16,2.772588722239781
US,85,20,2.995732273553991
Italy,85,20,2.995732273553991
France,85,15,2.70805020110221
US,85,17,2.833213344056216
US,85,25,3.2188758248682006
US,85,17,2.833213344056216
France,84,11,2.3978952727983707
Spain,84,14,2.6390573296152584
Italy,84,15,2.70805020110221
US,84,20,2.995732273553991
Chile,84,9,2.1972245773362196
Italy,92,145,4.976733742420574
US,92,40,3.6888794541139363
US,92,27,3.295836866004329
US,92,49,3.8918202981106265
US,92,48,3.871201010907891
US,92,28,3.332204510175204
US,92,50,3.912023005428146
US,92,120,4.787491742782046
Austria,92,28,3.332204510175204
US,92,25,3.2188758248682006
US,92,80,4.382026634673881
Austria,92,40,3.6888794541139363
Austria,92,50,3.912023005428146
US,92,50,3.912023005428146
US,92,48,3.871201010907891
US,92,70,4.248495242049359
Austria,92,62,4.127134385045092
France,92,23,3.1354942159291497
US,92,42,3.7376696182833684
US,92,60,4.0943445622221
Austria,92,22,3.091042453358316
US,92,175,5.1647859739235145
US,92,40,3.6888794541139363
US,92,42,3.7376696182833684
US,92,145,4.976733742420574
US,92,38,3.6375861597263857
France,92,60,4.0943445622221
France,92,40,3.6888794541139363
US,94,39,3.6635616461296463
US,94,65,4.174387269895637
Australia,93,70,4.248495242049359
Australia,93,70,4.248495242049359
US,93,35,3.5553480614894135
US,93,40,3.6888794541139363
Spain,93,53,3.970291913552122
US,93,28,3.332204510175204
US,93,48,3.871201010907891
US,93,50,3.912023005428146
US,93,17,2.833213344056216
Spain,93,45,3.8066624897703196
US,93,36,3.58351893845611
US,93,40,3.6888794541139363
US,93,36,3.58351893845611
US,93,65,4.174387269895637
Portugal,88,40,3.6888794541139363
Portugal,88,30,3.4011973816621555
US,88,16,2.772588722239781
Italy,88,20,2.995732273553991
US,88,45,3.8066624897703196
US,88,17,2.833213344056216
Italy,88,22,3.091042453358316
Italy,88,25,3.2188758248682006
US,88,18,2.8903717578961645
Italy,88,35,3.5553480614894135
Italy,88,30,3.4011973816621555
Italy,88,28,3.332204510175204
US,88,22,3.091042453358316
Italy,88,24,3.1780538303479458
Germany,88,15,2.70805020110221
Germany,88,12,2.4849066497880004
US,88,39,3.6635616461296463
US,88,48,3.871201010907891
Italy,88,37,3.6109179126442243
US,88,25,3.2188758248682006
US,88,45,3.8066624897703196
US,88,17,2.833213344056216
Italy,88,24,3.1780538303479458
US,88,15,2.70805020110221
US,88,20,2.995732273553991
Germany,88,10,2.302585092994046
Italy,88,30,3.4011973816621555
France,88,18,2.8903717578961645
US,87,10,2.302585092994046
France,87,34,3.5263605246161616
Italy,87,27,3.295836866004329
US,87,45,3.8066624897703196
US,87,50,3.912023005428146
Italy,87,26,3.258096538021482
Australia,87,45,3.8066624897703196
US,87,30,3.4011973816621555
US,87,20,2.995732273553991
US,87,7,1.9459101490553132
Italy,87,43,3.7612001156935624
US,87,11,2.3978952727983707
Italy,87,57,4.04305126783455
France,87,17,2.833213344056216
Italy,86,40,3.6888794541139363
France,86,11,2.3978952727983707
Chile,86,12,2.4849066497880004
Italy,86,40,3.6888794541139363
Italy,86,21,3.044522437723423
Italy,86,49,3.8918202981106265
France,86,20,2.995732273553991
US,86,10,2.302585092994046
Argentina,86,25,3.2188758248682006
US,86,12,2.4849066497880004
France,86,18,2.8903717578961645
US,86,14,2.6390573296152584
US,86,65,4.174387269895637
Argentina,86,13,2.5649493574615367
Chile,86,12,2.4849066497880004
US,86,37,3.6109179126442243
US,86,30,3.4011973816621555
US,86,12,2.4849066497880004
US,86,38,3.6375861597263857
Argentina,86,12,2.4849066497880004
US,86,20,2.995732273553991
Chile,86,23,3.1354942159291497
Chile,86,15,2.70805020110221
US,86,26,3.258096538021482
US,86,24,3.1780538303479458
US,86,15,2.70805020110221
Argentina,86,13,2.5649493574615367
US,86,23,3.1354942159291497
US,86,28,3.332204510175204
US,86,39,3.6635616461296463
Italy,93,110,4.700480365792417
US,93,125,4.8283137373023015
Italy,93,70,4.248495242049359
Italy,93,80,4.382026634673881
US,93,25,3.2188758248682006
Italy,93,48,3.871201010907891
US,93,60,4.0943445622221
Italy,93,64,4.1588830833596715
US,93,40,3.6888794541139363
Spain,93,110,4.700480365792417
Spain,93,27,3.295836866004329
Italy,93,125,4.8283137373023015
Italy,93,180,5.19295685089021
Italy,93,54,3.9889840465642745
Spain,93,48,3.871201010907891
US,93,39,3.6635616461296463
Italy,93,100,4.605170185988092
Spain,93,38,3.6375861597263857
Italy,93,40,3.6888794541139363
Italy,93,60,4.0943445622221
US,93,85,4.442651256490317
US,93,55,4.007333185232471
Italy,93,52,3.9512437185814275
Italy,93,95,4.553876891600541
Italy,93,112,4.718498871295094
Italy,93,35,3.5553480614894135
Australia,93,70,4.248495242049359
Italy,93,42,3.7376696182833684
US,93,14,2.6390573296152584
Italy,87,38,3.6375861597263857
US,87,11,2.3978952727983707
Italy,87,15,2.70805020110221
Portugal,87,15,2.70805020110221
US,87,38,3.6375861597263857
US,87,15,2.70805020110221
Italy,87,19,2.9444389791664403
Italy,87,22,3.091042453358316
Italy,87,19,2.9444389791664403
Italy,87,19,2.9444389791664403
US,87,38,3.6375861597263857
France,87,22,3.091042453358316
US,87,38,3.6375861597263857
US,87,16,2.772588722239781
Italy,87,30,3.4011973816621555
US,87,31,3.4339872044851463
US,87,36,3.58351893845611
Argentina,87,35,3.5553480614894135
Italy,87,20,2.995732273553991
Spain,87,17,2.833213344056216
US,87,47,3.8501476017100584
US,87,25,3.2188758248682006
Portugal,87,18,2.8903717578961645
US,87,30,3.4011973816621555
Italy,87,15,2.70805020110221
US,87,30,3.4011973816621555
Italy,87,20,2.995732273553991
US,92,25,3.2188758248682006
France,92,25,3.2188758248682006
US,92,33,3.4965075614664802
US,92,65,4.174387269895637
US,92,45,3.8066624897703196
US,92,59,4.07753744390572
Germany,92,37,3.6109179126442243
US,92,50,3.912023005428146
France,92,40,3.6888794541139363
US,92,32,3.4657359027997265
Spain,92,32,3.4657359027997265
US,92,32,3.4657359027997265
France,92,57,4.04305126783455
US,92,52,3.9512437185814275
France,92,25,3.2188758248682006
France,92,19,2.9444389791664403
France,92,30,3.4011973816621555
France,92,30,3.4011973816621555
France,92,30,3.4011973816621555
US,92,58,4.060443010546419
US,92,75,4.31748811353631
France,92,25,3.2188758248682006
France,92,21,3.044522437723423
US,92,65,4.174387269895637
US,92,30,3.4011973816621555
US,92,225,5.41610040220442
US,91,15,2.70805020110221
US,91,60,4.0943445622221
US,90,13,2.5649493574615367
Italy,90,30,3.4011973816621555
US,90,20,2.995732273553991
US,90,42,3.7376696182833684
Chile,90,15,2.70805020110221
US,90,55,4.007333185232471
Australia,90,18,2.8903717578961645
US,90,13,2.5649493574615367
US,90,20,2.995732273553991
US,90,55,4.007333185232471
US,90,12,2.4849066497880004
US,90,75,4.31748811353631
Italy,92,55,4.007333185232471
US,92,65,4.174387269895637
Austria,92,43,3.7612001156935624
US,92,36,3.58351893845611
US,92,45,3.8066624897703196
France,92,50,3.912023005428146
Spain,92,40,3.6888794541139363
Italy,92,120,4.787491742782046
US,92,90,4.499809670330265
Austria,92,39,3.6635616461296463
Argentina,92,21,3.044522437723423
Austria,92,28,3.332204510175204
US,92,40,3.6888794541139363
US,92,46,3.828641396489095
US,92,52,3.9512437185814275
Spain,92,120,4.787491742782046
US,92,29,3.367295829986474
US,92,68,4.219507705176107
France,92,62,4.127134385045092
Italy,92,65,4.174387269895637
France,89,24,3.1780538303479458
Portugal,89,31,3.4339872044851463
US,89,35,3.5553480614894135
France,89,36,3.58351893845611
Argentina,89,15,2.70805020110221
US,89,42,3.7376696182833684
Argentina,89,45,3.8066624897703196
Australia,89,18,2.8903717578961645
Spain,88,10,2.302585092994046
Argentina,88,19,2.9444389791664403
US,88,16,2.772588722239781
France,88,23,3.1354942159291497
Italy,88,22,3.091042453358316
Argentina,88,12,2.4849066497880004
Australia,88,15,2.70805020110221
US,90,23,3.1354942159291497
Argentina,90,23,3.1354942159291497
US,90,28,3.332204510175204
France,90,85,4.442651256490317
France,90,40,3.6888794541139363
France,90,70,4.248495242049359
US,90,42,3.7376696182833684
Italy,90,32,3.4657359027997265
Italy,90,25,3.2188758248682006
Italy,90,33,3.4965075614664802
Portugal,90,33,3.4965075614664802
US,90,28,3.332204510175204
US,90,45,3.8066624897703196
Germany,90,12,2.4849066497880004
Germany,90,48,3.871201010907891
Australia,90,35,3.5553480614894135
US,90,65,4.174387269895637
Germany,90,28,3.332204510175204
US,90,38,3.6375861597263857
Italy,90,42,3.7376696182833684
France,90,30,3.4011973816621555
France,90,40,3.6888794541139363
Italy,90,26,3.258096538021482
US,90,35,3.5553480614894135
US,90,50,3.912023005428146
Portugal,90,15,2.70805020110221
US,96,150,5.0106352940962555
Italy,96,85,4.442651256490317
Italy,96,50,3.912023005428146
Australia,96,150,5.0106352940962555
Italy,95,120,4.787491742782046
France,95,150,5.0106352940962555
US,95,60,4.0943445622221
France,95,50,3.912023005428146
France,95,60,4.0943445622221
Italy,95,90,4.499809670330265
Australia,95,95,4.553876891600541
US,95,50,3.912023005428146
Italy,95,75,4.31748811353631
France,95,202,5.308267697401205
France,95,35,3.5553480614894135
Italy,95,70,4.248495242049359
France,95,55,4.007333185232471
France,95,98,4.584967478670572
US,95,72,4.276666119016055
Italy,95,95,4.553876891600541
US,95,75,4.31748811353631
US,95,45,3.8066624897703196
US,95,75,4.31748811353631
France,95,75,4.31748811353631
France,95,66,4.189654742026425
France,95,90,4.499809670330265
France,95,85,4.442651256490317
US,95,45,3.8066624897703196
France,95,80,4.382026634673881
France,95,64,4.1588830833596715
US,95,44,3.784189633918261
France,95,108,4.68213122712422
US,95,55,4.007333185232471
US,95,60,4.0943445622221
France,95,38,3.6375861597263857
US,95,65,4.174387269895637
US,95,40,3.6888794541139363
France,95,56,4.02535169073515
France,95,49,3.8918202981106265
US,95,75,4.31748811353631
France,95,60,4.0943445622221
France,95,75,4.31748811353631
France,95,45,3.8066624897703196
France,95,45,3.8066624897703196
US,95,165,5.10594547390058
France,95,300,5.703782474656201
France,95,55,4.007333185232471
France,95,97,4.574710978503383
France,95,36,3.58351893845611
US,95,50,3.912023005428146
US,95,55,4.007333185232471
US,95,75,4.31748811353631
France,95,72,4.276666119016055
France,95,74,4.30406509320417
France,93,55,4.007333185232471
US,93,50,3.912023005428146
Argentina,93,40,3.6888794541139363
US,93,75,4.31748811353631
Australia,93,89,4.48863636973214
France,93,24,3.1780538303479458
US,93,38,3.6375861597263857
US,93,50,3.912023005428146
France,93,52,3.9512437185814275
France,93,46,3.828641396489095
France,93,39,3.6635616461296463
US,93,49,3.8918202981106265
US,93,145,4.976733742420574
US,93,49,3.8918202981106265
US,93,45,3.8066624897703196
US,93,85,4.442651256490317
US,93,50,3.912023005428146
France,93,45,3.8066624897703196
US,93,50,3.912023005428146
US,93,45,3.8066624897703196
France,93,46,3.828641396489095
US,92,38,3.6375861597263857
Portugal,92,24,3.1780538303479458
US,92,25,3.2188758248682006
US,92,22,3.091042453358316
Spain,92,32,3.4657359027997265
Italy,86,13,2.5649493574615367
Chile,86,10,2.302585092994046
Chile,86,11,2.3978952727983707
Spain,86,10,2.302585092994046
US,86,16,2.772588722239781
France,86,20,2.995732273553991
Chile,86,17,2.833213344056216
US,86,34,3.5263605246161616
US,86,39,3.6635616461296463
Italy,86,21,3.044522437723423
US,86,70,4.248495242049359
Portugal,86,15,2.70805020110221
Portugal,86,10,2.302585092994046
France,86,20,2.995732273553991
France,86,20,2.995732273553991
France,86,20,2.995732273553991
France,86,7,1.9459101490553132
France,86,13,2.5649493574615367
Italy,86,12,2.4849066497880004
US,86,28,3.332204510175204
Portugal,86,10,2.302585092994046
France,86,14,2.6390573296152584
US,86,12,2.4849066497880004
Chile,86,20,2.995732273553991
US,86,18,2.8903717578961645
US,86,30,3.4011973816621555
Italy,86,15,2.70805020110221
US,86,30,3.4011973816621555
US,86,26,3.258096538021482
US,89,20,2.995732273553991
France,89,28,3.332204510175204
Italy,89,46,3.828641396489095
US,89,45,3.8066624897703196
US,89,25,3.2188758248682006
France,89,24,3.1780538303479458
US,89,23,3.1354942159291497
France,89,24,3.1780538303479458
France,89,23,3.1354942159291497
France,89,18,2.8903717578961645
US,89,45,3.8066624897703196
France,89,17,2.833213344056216
France,89,17,2.833213344056216
France,89,46,3.828641396489095
US,89,26,3.258096538021482
France,89,17,2.833213344056216
France,89,19,2.9444389791664403
France,89,40,3.6888794541139363
US,89,18,2.8903717578961645
France,89,17,2.833213344056216
US,89,18,2.8903717578961645
US,89,25,3.2188758248682006
US,87,36,3.58351893845611
US,87,18,2.8903717578961645
US,87,24,3.1780538303479458
US,87,50,3.912023005428146
US,87,25,3.2188758248682006
Italy,87,61,4.110873864173311
US,87,35,3.5553480614894135
Argentina,87,29,3.367295829986474
US,87,15,2.70805020110221
Argentina,87,16,2.772588722239781
US,87,45,3.8066624897703196
Italy,87,29,3.367295829986474
US,87,35,3.5553480614894135
US,87,12,2.4849066497880004
US,87,28,3.332204510175204
Italy,87,14,2.6390573296152584
US,87,20,2.995732273553991
US,87,35,3.5553480614894135
US,87,18,2.8903717578961645
Italy,87,27,3.295836866004329
US,87,20,2.995732273553991
US,87,58,4.060443010546419
US,84,45,3.8066624897703196
Portugal,84,119,4.77912349311153
US,84,25,3.2188758248682006
US,84,75,4.31748811353631
US,84,16,2.772588722239781
Spain,84,10,2.302585092994046
US,84,46,3.828641396489095
Australia,84,20,2.995732273553991
US,84,18,2.8903717578961645
Argentina,84,15,2.70805020110221
US,84,12,2.4849066497880004
US,84,28,3.332204510175204
Australia,84,12,2.4849066497880004
US,84,20,2.995732273553991
US,84,17,2.833213344056216
US,84,18,2.8903717578961645
Argentina,84,9,2.1972245773362196
US,84,18,2.8903717578961645
Argentina,84,13,2.5649493574615367
Italy,84,10,2.302585092994046
France,84,12,2.4849066497880004
Australia,84,13,2.5649493574615367
France,84,9,2.1972245773362196
Argentina,84,10,2.302585092994046
France,84,12,2.4849066497880004
US,84,24,3.1780538303479458
France,88,15,2.70805020110221
France,88,13,2.5649493574615367
France,88,15,2.70805020110221
France,88,21,3.044522437723423
US,88,20,2.995732273553991
US,88,22,3.091042453358316
US,88,40,3.6888794541139363
Spain,88,22,3.091042453358316
Austria,88,13,2.5649493574615367
Spain,88,20,2.995732273553991
US,88,22,3.091042453358316
Austria,88,20,2.995732273553991
US,88,30,3.4011973816621555
US,88,30,3.4011973816621555
US,88,24,3.1780538303479458
France,88,13,2.5649493574615367
France,88,15,2.70805020110221
Spain,88,20,2.995732273553991
France,88,16,2.772588722239781
US,88,36,3.58351893845611
US,88,35,3.5553480614894135
US,88,20,2.995732273553991
US,88,19,2.9444389791664403
Italy,88,70,4.248495242049359
Italy,88,60,4.0943445622221
US,88,17,2.833213344056216
Austria,88,35,3.5553480614894135
US,91,11,2.3978952727983707
US,91,33,3.4965075614664802
France,91,65,4.174387269895637
France,91,66,4.189654742026425
US,91,42,3.7376696182833684
US,91,35,3.5553480614894135
Italy,91,27,3.295836866004329
US,91,30,3.4011973816621555
Portugal,91,11,2.3978952727983707
US,91,59,4.07753744390572
France,91,55,4.007333185232471
US,91,24,3.1780538303479458
Italy,91,25,3.2188758248682006
Italy,91,25,3.2188758248682006
Italy,91,60,4.0943445622221
Italy,91,90,4.499809670330265
US,91,44,3.784189633918261
France,91,60,4.0943445622221
Italy,91,40,3.6888794541139363
US,91,50,3.912023005428146
France,91,40,3.6888794541139363
Italy,91,44,3.784189633918261
US,87,38,3.6375861597263857
Italy,87,18,2.8903717578961645
Italy,87,30,3.4011973816621555
Italy,87,18,2.8903717578961645
Italy,87,15,2.70805020110221
US,87,16,2.772588722239781
US,87,52,3.9512437185814275
US,87,18,2.8903717578961645
US,87,12,2.4849066497880004
US,87,18,2.8903717578961645
Chile,87,14,2.6390573296152584
Italy,87,33,3.4965075614664802
Portugal,87,10,2.302585092994046
US,87,19,2.9444389791664403
US,87,28,3.332204510175204
US,87,15,2.70805020110221
France,87,18,2.8903717578961645
